1-Name;2-Manufacturer;3-Camera Model;4-Year;5-Camera Type;6-F-number;7-ISO;8-Aperture;9-Exposure;10-MegaPixels;11-RAWsize;12-Focallength;13-Focallength Eq. 35Mm;14-cropFactor;15-Sensor size;16-Sensor Size (mm);17-pixel pitch (um);18-Pixel Density (MP/cm2);19-Sensor Model;20-Demosaicing algorithm;21-USM / DEN order;22-Sharpenning;23-Denoising;24-Resizing;25-ImageSize;26-JPEG Compression
59400.cr2;Canon;EOS Rebel T6s;--;Internet License Free (WeSaturate);5.6;100;5.6;1/100;24;6000x4000;18.0;--;--;--;--;--;--;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,0.28001;640x1024;80
59500.CR2;Canon;EOS 100D;--;Internet License Free (WeSaturate);5.6;2000;5.6;1/80;17.9;5184x3456;55.0;82.5;1.5;APS-C;26.82;4.29;5.43357;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,53.00,51.00;RESIZE ON_WITH_CROP,LANCZOS,0.86049;720x1024;100
59600.cr2;Canon;EOS REBEL T5i;--;Internet License Free (WeSaturate);2.8;100;2.8;1/400;17.9;5184x3456;50.0;--;--;--;--;--;--;--;IGV;1;USM ON,0.60,284.00;DENOISE ON,61.00,15.00;RESIZE ON_WITH_CROP,LANCZOS,0.99806;640x720;90
59700.nef;Nikon;D610;--;DSLR;2;2000;2;1/80;24.5;6080x4028;35.0;35;1;--;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x640;85
59800.cr2;Canon;EOS 600D;--;Internet License Free (WeSaturate);2.8;800;2.8;1/1250;17.9;5184x3456;17.0;--;--;--;--;--;--;--;IGV;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.68570;1024x1024;80
59900.dng;Canon;EOS 5D Mark II;--;Internet License Free (WeSaturate);4;320;4;1/180;9.9;3865x2574;200.0;--;--;--;--;--;--;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.93894;512x512;100
60000.dng;Canon;EOS 5D Mark III;--;Internet License Free (WeSaturate);8;100;8;1/60;23.4;5920x3950;16.0;--;--;--;--;--;--;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,42.00,37.00;RESIZE ON_ALONE,BICUBIC,0.13257;512x720;95
60100.cr2;Canon;EOS 70D;--;Internet License Free (WeSaturate);2.5;100;2.5;1/640;20;5472x3648;50.0;--;--;--;--;--;--;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.81045;512x1024;85
60200.nef;Nikon;D5200;--;Internet License Free (WeSaturate);7.1;100;7.1;1/400;24.3;6036x4020;18.0;27;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.74427;640x720;99
60300.cr2;Canon;EOS REBEL T3i;--;Internet License Free (WeSaturate);6.3;100;6.3;1/3200;17.9;5184x3456;30.0;--;--;--;--;--;--;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,93.00,58.00;RESIZE ON_WITH_CROP,LANCZOS,0.54957;1024x720;80
60400.cr2;Canon;EOS 5D Mark II;--;Internet License Free (WeSaturate);4.5;100;4.5;1/125;21;5616x3744;70.0;--;--;--;--;--;--;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.30731;512x1024;75
60500.nef;Nikon;D5300;--;Internet License Free (WeSaturate);3.5;100;3.5;1/100;24.2;6016x4016;18.0;27;1.5;--;--;--;--;--;DCB2;1;USM ON,2.91,272.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.12774;512x720;100
60600.dng;Canon;EOS 80D;--;Internet License Free (WeSaturate);3.5;100;3.5;1/320;25.5;6288x4056;18.0;--;--;--;--;--;--;--;DCB2;0;USM ON,2.66,284.00;DENOISE ON,93.00,23.00;RESIZE ON_WITH_CROP,LANCZOS,0.65078;1024x1024;100
60700.cr2;Canon;EOS 5D Mark II;--;Internet License Free (WeSaturate);2.2;100;2.2;1/2000;21;5616x3744;50.0;--;--;--;--;--;--;--;DCB2;1;USM ON,1.47,32.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.37244;512x512;80
60800.cr2;Canon;EOS 7D;--;Internet License Free (WeSaturate);4;200;4;1/2500;17.9;5184x3456;70.0;--;--;--;--;--;--;--;DCB2;0;USM ON,0.60,185.00;DENOISE ON,62.00,5.00;RESIZE CROP_ONLY,NONE,0.00000;720x720;75
60900.X3F;Sigma;SD1 Merrill;2012;DSLR;5;100;5;1/100;7.1;3264x2176;48.0;72;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM ON,1.14,229.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.40816;640x720;80
61000.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;100;5.6;1/8;14.8;4704x3136;88.0;132;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.22472;720x1024;100
61100.X3F;Sigma;SD1 Merrill;2012;DSLR;6.3;100;6.3;1/400;14.8;4704x3136;200.0;300;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM ON,0.57,187.00;DENOISE ON,74.00,25.00;RESIZE ON_ALONE,LANCZOS,0.22472;720x512;80
61200.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;200;5.6;1/500;14.8;4704x3136;144.0;216;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM ON,2.88,163.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.15980;720x512;79
61300.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;800;5.6;1/40;7.1;3264x2176;144.0;216;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,1.01038;512x720;85
61400.X3F;Sigma;SD1 Merrill;2012;DSLR;7.1;100;7.1;1/320;14.8;4704x3136;125.0;187.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,0.36055;512x720;89
61500.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;100;5.6;1/200;14.8;4704x3136;88.0;132;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,46.00,44.00;RESIZE ON_WITH_CROP,LANCZOS,0.80711;512x512;96
61600.X3F;Sigma;SD1 Merrill;2012;DSLR;6.3;400;6.3;1/640;7.1;3264x2176;200.0;300;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BILINEAR,0.45918;720x1024;71
61700.X3F;Sigma;SD1 Merrill;2012;DSLR;6.3;200;6.3;1/400;7.1;3264x2176;200.0;300;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM ON,0.48,27.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x512;85
61800.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;100;5.6;1/100;14.8;4704x3136;40.0;60;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;DCB2;1;USM ON,1.24,185.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.48354;640x1024;75
61900.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;100;5.6;1/100;7.1;3264x2176;59.0;88.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.83270;640x640;100
62000.X3F;Sigma;SD1 Merrill;2012;DSLR;7.1;100;7.1;1/320;7.1;3264x2176;144.0;216;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;640x640;85
62100.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;200;5.6;1/250;7.1;3264x2176;106.0;159;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x512;85
62200.X3F;Sigma;SD1 Merrill;2012;DSLR;4.5;400;4.5;1/60;14.8;4704x3136;28.0;42;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,41.00,53.00;RESIZE ON_WITH_CROP,BICUBIC,0.92085;512x720;90
62300.X3F;Sigma;SD1 Merrill;2012;DSLR;9;100;9;1/250;14.8;4704x3136;33.0;49.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;Fast;0;USM OFF,0.00,0.00;DENOISE ON,19.00,30.00;RESIZE CROP_ONLY,NONE,0.00000;512x512;90
62400.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;200;5.6;1/80;7.1;3264x2176;125.0;187.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;DCB2;1;USM ON,1.58,117.00;DENOISE ON,21.00,33.00;RESIZE ON_WITH_CROP,LANCZOS,0.83598;720x512;90
62500.X3F;Sigma;SD1 Merrill;2012;DSLR;4;100;4;1/50;14.8;4704x3136;18.0;27;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;IGV;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.21307;640x1024;95
62600.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;200;5.6;1/60;7.1;3264x2176;106.0;159;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BILINEAR,0.32653;512x512;80
62700.X3F;Sigma;SD1 Merrill;2012;DSLR;8;100;8;1/400;7.1;3264x2176;88.0;132;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;DCB2;1;USM ON,2.04,189.00;DENOISE ON,41.00,0.00;RESIZE ON_ALONE,BICUBIC,0.65306;1024x1024;92
62800.X3F;Sigma;SD1 Merrill;2012;DSLR;6.3;1600;6.3;1/80;14.8;4704x3136;200.0;300;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM ON,2.04,51.00;DENOISE ON,36.00,36.00;RESIZE CROP_ONLY,NONE,0.00000;1024x640;100
62900.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;200;5.6;1/4;7.1;3264x2176;72.0;108;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;Fast;1;USM ON,1.06,248.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.45918;720x640;89
63000.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;400;5.6;1/400;14.8;4704x3136;162.0;243;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x720;90
63100.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;1600;5.6;1/4;14.8;4704x3136;179.0;268.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,11.00,17.00;RESIZE CROP_ONLY,NONE,0.00000;512x1024;80
63200.X3F;Sigma;SD1 Merrill;2012;DSLR;5;100;5;1/60;14.8;4704x3136;28.0;42;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;IGV;1;USM ON,0.44,130.00;DENOISE ON,1.00,36.00;RESIZE ON_WITH_CROP,BILINEAR,1.02255;720x640;100
63300.X3F;Sigma;SD1 Merrill;2012;DSLR;5;800;5;1/80;14.8;4704x3136;59.0;88.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;DCB2;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;1024x640;90
63400.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;100;5.6;1/50;14.8;4704x3136;88.0;132;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.31960;1024x1024;98
63500.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;100;5.6;1/20;14.8;4704x3136;144.0;216;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.67155;1024x720;90
63600.X3F;Sigma;SD1 Merrill;2012;DSLR;7.1;200;7.1;1/160;7.1;3264x2176;59.0;88.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;Fast;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.32653;512x512;95
63700.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;400;5.6;1/400;14.8;4704x3136;179.0;268.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.31960;1024x720;100
63800.X3F;Sigma;SD1 Merrill;2012;DSLR;7.1;100;7.1;1/125;7.1;3264x2176;24.0;36;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,75.00,41.00;RESIZE ON_WITH_CROP,LANCZOS,1.24070;720x1024;80
63900.X3F;Sigma;SD1 Merrill;2012;DSLR;6.3;100;6.3;1/80;14.8;4704x3136;200.0;300;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.05456;640x512;80
64000.X3F;Sigma;SD1 Merrill;2012;DSLR;7.1;400;7.1;1/400;7.1;3264x2176;144.0;216;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM ON,2.62,126.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x640;75
64100.X3F;Sigma;SD1 Merrill;2012;DSLR;3.5;200;3.5;5;7.1;3264x2176;18.0;27;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;Fast;1;USM ON,0.95,81.00;DENOISE ON,84.00,54.00;RESIZE ON_ALONE,BICUBIC,0.32653;512x512;100
64200.X3F;Sigma;SD1 Merrill;2012;DSLR;5.6;6400;5.6;1/10;14.8;4704x3136;179.0;268.5;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;AMaZE;1;USM ON,0.99,39.00;DENOISE ON,28.00,12.00;RESIZE ON_WITH_CROP,BICUBIC,0.45511;512x512;80
64300.X3F;Sigma;SD1 Merrill;2012;DSLR;8;100;8;1/160;7.1;3264x2176;28.0;42;1.5;APS-C;28.26;4.99;4.01605;Foveon X3;DCB2;1;USM ON,1.06,164.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.20590;1024x512;97
64400.CR2;Canon;EOS 20D;2004;DSLR;5.6;100;5.6;1/50;8.2;3504x2336;48.0;76.8;1.6;APS-C;27.05;6.42;2.42622;--;IGV;1;USM ON,0.63,83.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;1024x720;80
64500.CR2;Canon;EOS 20D;2004;DSLR;7.1;100;7.1;1/100;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;1;USM ON,0.59,315.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x1024;100
64600.CR2;Canon;EOS 20D;2004;DSLR;5.6;100;5.6;1/15;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;1;USM ON,0.60,263.00;DENOISE ON,95.00,35.00;RESIZE CROP_ONLY,NONE,0.00000;640x720;90
64700.CR2;Canon;EOS 20D;2004;DSLR;10;100;10;1/160;8.2;3504x2336;46.0;73.6;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,30.00,46.00;RESIZE ON_WITH_CROP,LANCZOS,0.97787;640x720;100
64800.CR2;Canon;EOS 20D;2004;DSLR;10;800;10;1/160;8.2;3504x2336;35.0;56;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;1;USM ON,1.26,250.00;DENOISE ON,6.00,3.00;RESIZE ON_ALONE,NEAREST,0.30769;720x1024;80
64900.CR2;Canon;EOS 20D;2004;DSLR;5.6;100;5.6;1/30;8.2;3504x2336;52.0;83.2;1.6;APS-C;27.05;6.42;2.42622;--;Fast;1;USM ON,0.69,245.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.21880;640x512;90
65000.CR2;Canon;EOS 20D;2004;DSLR;5.6;400;5.6;1/30;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.85612;1024x640;96
65100.CR2;Canon;EOS 20D;2004;DSLR;5.6;400;5.6;1/40;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x720;75
65200.CR2;Canon;EOS 20D;2004;DSLR;10;100;10;1/200;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,94.00,46.00;RESIZE CROP_ONLY,NONE,0.00000;640x1024;100
65300.CR2;Canon;EOS 20D;2004;DSLR;9;100;9;1/125;8.2;3504x2336;47.0;75.2;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;1;USM ON,2.68, 1.00;DENOISE ON,0.00,11.00;RESIZE CROP_ONLY,NONE,0.00000;720x720;98
65400.CR2;Canon;EOS 20D;2004;DSLR;14;400;14;1/400;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;Fast;1;USM ON,1.72,199.00;DENOISE ON,14.00,12.00;RESIZE CROP_ONLY,NONE,0.00000;720x640;100
65500.CR2;Canon;EOS 20D;2004;DSLR;6.3;1600;6.3;1/80;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;640x1024;80
65600.CR2;Canon;EOS 20D;2004;DSLR;4;100;4;1/20;8.2;3504x2336;27.0;43.2;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.43761;512x1024;90
65700.CR2;Canon;EOS 20D;2004;DSLR;13;100;13;1/320;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,3.00,23.00;RESIZE ON_ALONE,LANCZOS,0.43761;1024x720;80
65800.CR2;Canon;EOS 20D;2004;DSLR;8;100;8;1/125;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,19.00,36.00;RESIZE ON_WITH_CROP,LANCZOS,1.04355;720x512;97
65900.CR2;Canon;EOS 20D;2004;DSLR;11;1600;11;1/250;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.57103;1024x640;75
66000.CR2;Canon;EOS 20D;2004;DSLR;16;1600;16;1/500;8.2;3504x2336;32.0;51.2;1.6;APS-C;27.05;6.42;2.42622;--;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BILINEAR,0.43761;1024x640;90
66100.CR2;Canon;EOS 20D;2004;DSLR;11;100;11;1/320;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;1;USM ON,0.55,163.00;DENOISE ON,44.00,13.00;RESIZE ON_ALONE,NEAREST,0.29141;1024x640;100
66200.CR2;Canon;EOS 20D;2004;DSLR;10;200;10;1/125;8.2;3504x2336;50.0;80;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;1;USM ON,1.02,274.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,1.06918;1024x512;90
66300.CR2;Canon;EOS 20D;2004;DSLR;5.6;3200;5.6;1/25;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;1;USM ON,0.76,265.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.90434;1024x640;81
66400.CR2;Canon;EOS 20D;2004;DSLR;5;1600;5;1/60;8.2;3504x2336;20.0;32;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;1;USM ON,0.63,97.00;DENOISE ON,54.00,36.00;RESIZE ON_WITH_CROP,LANCZOS,0.38364;720x512;90
66500.CR2;Canon;EOS 20D;2004;DSLR;9;400;9;1/160;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,31.00,14.00;RESIZE ON_WITH_CROP,NEAREST,1.09237;1024x512;86
66600.CR2;Canon;EOS 20D;2004;DSLR;5.6;3200;5.6;1/13;8.2;3504x2336;55.0;88;1.6;APS-C;27.05;6.42;2.42622;--;Fast;0;USM OFF,0.00,0.00;DENOISE ON,79.00,7.00;RESIZE CROP_ONLY,NONE,0.00000;1024x720;92
66700.CR2;Canon;EOS 20D;2004;DSLR;9;100;9;1/125;8.2;3504x2336;28.0;44.8;1.6;APS-C;27.05;6.42;2.42622;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,16.00,41.00;RESIZE ON_WITH_CROP,LANCZOS,1.06586;1024x512;75
66800.CR2;Canon;Canon PowerShot G11;2009;Bridge;5;400;5;1/1600;10;3648x2736;21.5;97.825;4.55;1/1.7";9.5;2.06;23.5649;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.50610;640x720;80
66900.CR2;Canon;Canon PowerShot G11;2009;Bridge;8;100;8;1/160;10;3648x2736;6.1;27.755;4.55;1/1.7";9.5;2.06;23.5649;--;IGV;1;USM ON,0.50,299.00;DENOISE ON,43.00,10.00;RESIZE ON_WITH_CROP,BICUBIC,0.76108;720x1024;90
67000.CR2;Canon;Canon PowerShot G11;2009;Bridge;6.3;100;6.3;1/800;10;3648x2736;9.8;44.59;4.55;1/1.7";9.5;2.06;23.5649;--;IGV;1;USM ON,1.31,209.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.37508;1024x640;100
67100.CR2;Canon;Canon PowerShot G11;2009;Bridge;4.5;100;4.5;1/400;10;3648x2736;30.5;138.775;4.55;1/1.7";9.5;2.06;23.5649;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,1.12334;720x1024;80
67200.X3F;Sigma;SD10;2003;DSLR;12.3;400;12.3;1/724;3.4;2268x1512;200.0;340;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.67770;1024x720;98
67300.X3F;Sigma;SD10;2003;DSLR;17.4;1600;17.4;1/1449;3.4;2268x1512;200.0;340;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.47651;720x640;100
67400.X3F;Sigma;SD10;2003;DSLR;6.7;100;6.7;1/99;3.4;2268x1512;88.0;149.6;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.06227;1024x512;100
67500.X3F;Sigma;SD10;2003;DSLR;21.7;1600;21.7;1/1025;1.5;1512x1008;72.0;122.4;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;DCB2;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x720;84
67600.X3F;Sigma;SD10;2003;DSLR;9.1;400;9.1;1/395;3.4;2268x1512;200.0;340;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,63.00,39.00;RESIZE ON_WITH_CROP,LANCZOS,0.67319;512x720;75
67700.X3F;Sigma;SD10;2003;DSLR;5.7;100;5.7;1/27;3.4;2268x1512;106.0;180.2;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,57.00,54.00;RESIZE ON_ALONE,BICUBIC,0.47651;720x720;98
67800.X3F;Sigma;SD10;2003;DSLR;8;400;8;1/332;3.4;2268x1512;200.0;340;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.58586;640x1024;75
67900.X3F;Sigma;SD10;2003;DSLR;5.9;1600;5.9;1/35;3.4;2268x1512;144.0;244.8;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;DCB2;1;USM ON,0.37,98.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,0.67541;640x720;88
68000.X3F;Sigma;SD10;2003;DSLR;16;1600;16;1/1218;3.4;2268x1512;200.0;340;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;AMaZE;1;USM ON,0.73,300.00;DENOISE ON,43.00,38.00;RESIZE ON_WITH_CROP,LANCZOS,0.85673;1024x720;95
68100.X3F;Sigma;SD10;2003;DSLR;7.7;200;7.7;1/166;1.5;1512x1008;125.0;212.5;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;DCB2;1;USM ON,2.86,207.00;DENOISE ON,32.00,44.00;RESIZE ON_ALONE,LANCZOS,0.45961;640x512;92
68200.X3F;Sigma;SD10;2003;DSLR;11.8;800;11.8;1/512;3.4;2268x1512;179.0;304.3;1.7;1.55" (20.7x13.8);24.88;9.16;1.19182;Foveon X3;Fast;1;USM ON,2.19,178.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.16073;512x720;97
